股票代码,报表日期,货币资金,交易性金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,其他应收款(合计),应收利息,应收股利,其他应收款,买入返售金融资产,存货,划分为持有待售的资产,一年内到期的非流动资产,待摊费用,待处理流动资产损益,其他流动资产,流动资产合计,发放贷款及垫款,可供出售金融资产,持有至到期投资,长期应收款,长期股权投资,投资性房地产,在建工程(合计),在建工程,工程物资,固定资产及清理(合计),固定资产净额,固定资产清理,生产性生物资产,公益性生物资产,油气资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,短期借款,交易性金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,应付手续费及佣金,应付职工薪酬,应交税费,其他应付款(合计),应付利息,应付股利,其他应付款,预提费用,一年内的递延收益,应付短期债券,一年内到期的非流动负债,其他流动负债,流动负债合计,长期借款,应付债券,租赁负债,长期应付职工薪酬,长期应付款(合计),长期应付款,专项应付款,预计非流动负债,递延所得税负债,长期递延收益,其他非流动负债,非流动负债合计,负债合计,实收资本(或股本),资本公积,减：库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未分配利润,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,一、营业总收入,营业收入,二、营业总成本,营业成本,营业税金及附加,销售费用,管理费用,财务费用,研发费用,资产减值损失,公允价值变动收益,投资收益,其中:对联营企业和合营企业的投资收益,汇兑收益,三、营业利润,加:营业外收入,减：营业外支出,其中：非流动资产处置损失,四、利润总额,减：所得税费用,五、净利润,归属于母公司所有者的净利润,少数股东损益,基本每股收益(元/股),稀释每股收益(元/股),七、其他综合收益,八、综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,销售商品、提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,收回投资所收到的现金,取得投资收益所收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,取得子公司及其他营业单位支付的现金净额,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,吸收投资收到的现金,其中：子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,其中：子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,四、汇率变动对现金及现金等价物的影响,五、现金及现金等价物净增加额,加:期初现金及现金等价物余额,六、期末现金及现金等价物余额,净利润,未确认的投资损失,资产减值准备,固定资产折旧、油气资产折耗、生产性物资折旧,无形资产摊销,长期待摊费用摊销,待摊费用的减少,预提费用的增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,递延收益增加（减：减少）,预计负债,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,已完工尚未结算款的减少(减:增加),已结算尚未完工款的增加(减:减少),其他,经营活动产生现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,现金及现金等价物的净增加额
600192,2005/12/31,156616922.3,965000,0,0,3027630.49,664031022.8,0,102101681.9,0,0,1521683.31,207395580.4,0,508154880,0,0,2791440.96,0,0,1646605842,0,0,0,0,246300485.2,0,0,25813981.08,334927.72,0,349124036.2,0,0,0,0,0,15039948.06,0,0,11600,0,0,636624978.2,2283230820,362950251.2,0,0,3700000,249354270,260367562.5,0,40883053.59,-879272.24,0,0,0,105838862.5,14153200.64,0,0,46565660,0,1082963723,56729359.73,0,0,0,0,0,16112760.34,0,6992824.81,0,0,79834944.88,1162798668,320500000,629312867.1,0,0,0,41667818.2,0,109396499.3,1100877185,19554967.94,1120432153,2283230820,1234297720,1224215579,1216313634,947409198.5,2937712.02,75740188.81,167741476.5,22485058.68,0,0,0,8860713.56,0,0,26863076.31,1201867.12,1328293.56,0,26736649.87,5137264.79,21599385.08,19248829.65,2350555.43,0,0,0,0,0,0,1423670035,7162976.65,11775986.19,1442608997,1053111754,143189382.9,50887090.17,76783679.79,1323971907,118637090.9,0,10238376.98,25355.24,0,0,10263732.22,20366869.01,2300000,0,1.40E+08,162666869,-152403136.8,0,0,323072545.2,0,2600000,325672545.2,375045624.6,23064837.93,0,0,398110462.6,-72437917.33,-395.11,-106204358.4,262821280.6,156616922.3,19248829.65,0,21486613.02,33911025.34,967264.04,19322.26,624929.29,-89042.03,-65202.95,547329.21,0,0,0,-9257513.56,0,-2330941.63,6083429.57,-61131259.14,77750214.2,0,0,0,118637090.9,0,0,0,156616922.3,262821280.6,0,0,-106204358.4
600192,2004/12/31,262761468.9,485000,0,0,8868387.46,578415729.8,0,120406569.1,0,0,0,57363191.89,0,515076303.6,0,0,3406612.73,0,0,1546783263,0,0,0,0,233684682.6,0,0,37774572.44,7717294.71,0,361094759.1,0,0,0,0,0,10605622.14,0,0,0,0,0,650876931,2197660194,400620251.2,0,0,4448000,223835079.8,196779658.2,0,39664978.61,15594420.13,0,0,0,77127154.15,8785542.44,0,0,89900000,0,1057362119,27698099.13,0,0,0,0,5862760.34,470000,0,9323766.44,0,0,43354625.91,1100716745,320500000,627838254.2,0,0,0,37877779.64,0,94236345,1080452379,16491070.86,1096943450,2197660194,1053275144,1043394379,1026116918,790394990.8,3635144.36,56068806.88,152213360.6,23804615.37,0,0,0,-2422889,0,0,24735337.23,74314.32,1626568.08,0,23183083.47,4424883.48,18758199.99,17395722.09,1362477.9,0,0,0,0,0,0,1061208901,4977606.77,61008087.45,1127194596,757310704.2,136800199.4,36283182.62,77460299.4,1007854386,119340210.1,0,1041932.54,78603.73,0,0,1120536.27,16293649.26,85311054.68,0,0,101604703.9,-100484167.7,0,0,251060000,0,4751597.2,255811597.2,287285529.8,28657074.1,0,0,315942603.9,-60131006.69,0,-41274964.3,304036433.2,262761468.9,17395722.09,0,9712770.85,33606450.84,884273.21,0,-1150466.82,22848,101210.13,295252,0,0,0,1122263.72,0,-2330941.63,-47594057.55,40113852.05,35104763.18,0,0,0,119340210.1,0,0,0,262761468.9,304036433.2,0,0,-41274964.3
600192,2003/12/31,304036433.2,485000,0,0,6740581.25,560512584.7,0,144719083.4,0,0,0,97754712.92,0,467482246.1,0,0,2256145.91,0,0,1583986787,0,0,0,0,151444037,0,0,39727646.01,9434452.61,0,375022682.4,0,0,0,0,0,11224895.35,0,0,0,0,0,586853713.4,2170840501,410068309,0,0,11836590.32,190550354.3,237126251.9,0,34454992.53,3262735.13,0,0,0,38657898.47,7505967.89,0,0,27954000,0,961852080,118621571.2,0,0,0,0,4581163.14,0,0,11654708.07,0,0,134857442.4,1096709522,320500000,624178792.8,0,0,0,34319673.25,0,80003919.5,1059002386,15128592.96,1074130978,2170840501,900179775.5,893786099.6,876882962.9,677328889.9,3560964.67,44609791.24,131040383.6,20342933.49,0,0,0,-231447.88,0,0,24065364.71,649200.23,2083484.63,0,22631080.31,4562758.69,18068321.62,16770867.98,1297453.64,0,0,0,0,0,0,1089788516,0,7178209.11,1096966725,855857846.8,119788994.3,50292131.81,93818480.96,1119757454,-22790728.73,3220000,211323.55,357830,0,0,3789153.55,43503570.41,21255000,0,0,64758570.41,-60969416.86,0,0,187258248.3,0,6648022.04,193906270.3,42822944.04,19569539.01,0,386553.72,62779036.77,131127233.6,0,47367087.97,256669345.2,304036433.2,16770867.98,0,3134455.81,33107797.65,639334.08,0,575226.19,6812690.99,-447818.11,0,0,0,0,-3031992.34,0,-2330941.63,-13759213.03,-170371299.4,84469775.97,0,0,0,-22790728.73,0,0,0,304036433.2,256669345.2,0,0,47367087.97
600192,2002/12/31,256669345.2,505000,0,0,9220000,475429128.4,0,81947640.03,0,0,0,73440650.22,0,453723033,0,0,2831372.1,0,0,1353717715,0,0,0,0,133831808.4,0,0,39317580.76,3742223.31,0,379933523.6,163543.04,0,0,0,0,1339229.43,0,0,0,0,0,558327908.5,1912045623,311528309,0,0,18664793.8,202099751.1,109234316.4,0,25325138.35,9862883.47,0,0,0,62305878.4,693276.9,0,0,27650000,0,767792330,73030266.9,0,0,0,0,4096142.34,0,0,13985649.7,0,0,91112058.94,858904389,320500000,621257370.1,0,0,0,30965499.67,0,66587225.1,1039310095,13831139.32,1053141234,1912045623,781290145.2,776811317.9,756916992.3,575657365,3704464.75,46045490.81,118265297.8,13244373.93,0,0,0,-2006242.72,0,0,22366910.19,483278.07,1711991.92,0,21138196.34,5799077.21,15339119.13,14907277.13,431842,0,0,0,0,0,0,886865530.1,0,4076599.57,890942129.7,650427213.1,109958468.4,50905143.16,77269301.09,888560125.7,2382003.96,0,2611.71,267761.41,0,0,270373.12,19076884.2,51545000,0,0,70621884.2,-70351511.08,0,0,51410000,0,9840644.82,61250644.82,61839112.42,23073801.12,0,0,84912913.54,-23662268.72,0,-91631775.84,347096174.1,255464398.2,16718914.92,0,-1054458.02,28490574.5,346684.07,0,378296.48,418242.74,456208.96,0,0,0,0,157388.29,0,-2330941.63,-41954927.24,-4250664.66,-8252295.13,0,0,0,2382003.96,0,0,0,255464398.2,347096174.1,0,0,-91631775.84
600192,2001/12/31,347096174.1,0,0,0,7051000,465472833.8,0,76638807.49,0,0,0,99424417.72,0,403160781.2,0,0,3209668.58,0,13430.13,1402067113,0,0,0,0,116458000,0,0,65774972.22,0,0,324417874.5,145842.55,0,0,0,0,1435513.5,0,0,0,0,0,508232202.8,1910299316,309240530,0,0,6796146,197149943.3,115568134.3,0,24341951.3,7524729.05,0,0,0,93343743.5,275034.16,0,0,28300000,0,783121157.2,81747158.32,0,0,0,0,7219549.43,0,0,16316591.33,0,0,105283299.1,888404456.3,320500000,613071268.6,0,0,0,28812122.89,0,57973718.07,1020357110,1537749.95,1021894859,1910299316,697572337.2,692372553.1,677774190,506063840.7,3459636.07,40095829.02,112978475.9,15176408.32,0,0,0,67073.37,0,0,19865220.55,3900279.49,2919785.49,0,20845714.55,6255177.43,14590537.12,14523476.42,67060.7,0,0,0,0,0,0,834310539.9,10454944.38,5805941.74,850571426,630341621.2,97111723.91,57477306.19,76974289.81,861904941.1,-11333515.13,0,67073.37,104413.84,0,0,171487.21,34043942.36,30260000,0,0,64303942.36,-64132455.15,0,0,148494560,0,10574523.85,159069083.9,1.15E+08,25669766.54,0,162331.26,140832097.8,18236986.08,0,-57228984.2,404325158.3,347096174.1,15328037.6,0,4704563.76,27431511.32,168542.39,945980.38,-1365332.97,120406.04,1696020.7,0,0,0,0,-67073.37,0,-2330941.63,-50388447.94,-100512893.6,77692643.16,0,0,0,-11333515.13,0,0,0,347096174.1,404325158.3,0,0,-57228984.2
600192,2000/12/31,404325158.3,0,0,0,965000,427681326.4,0,71098196.36,0,0,0,48872298.64,0,352772333.3,0,0,1844335.61,13430.13,13430.13,1318027023,0,0,0,0,86198000,0,0,82151492.74,120039.55,0,308842642.2,145842.55,0,0,0,0,582521.35,0,0,945980.38,0,0,478986518.8,1797013542,270769004.4,0,0,0,188787400.2,63618699.93,0,19787838.19,15581161.05,0,0,0,90951667.5,154628.12,0,0,17500000,0,667456799.6,97524123.93,0,0,0,0,7339710.89,0,0,18647532.96,0,3.00E+05,123811367.8,791268167.4,320500000,611533070.1,0,0,0,25907427.61,0,46334187.63,1004274685,1470689.25,1005745375,1797013542,693542455.5,689537457.7,645108163.1,486470406.7,3906949.95,36789881.56,101623608.6,16245578.73,0,71737.62,0,6223774.34,0,0,54729804.3,3662160.04,8952076.57,0,49439887.77,6629207.84,42810679.93,42057404.86,753275.07,0,0,0,0,0,0,669930882.5,983000,8015857.4,678929739.9,469961273.3,80077658.99,53150723.03,62383202.62,665572857.9,13356881.95,50868000,4161294.85,286400,0,5401678.79,60717373.64,18035969.78,104936000,0,0,122971969.8,-62254596.14,197565426.9,0,2.40E+08,0,0,437565426.9,15128397.86,79776907.85,0,162000,95067305.71,342498121.2,0,293600407,110724751.3,404325158.3,48745589.55,0,7145808.87,25383440.06,459979.03,0,0,0,-185448.6,676403.83,0,0,0,-6223774.34,0,-2330941.63,-53358602.34,-118851963.1,93497318.02,0,0,1400218.82,13356881.95,0,0,0,404325158.3,110724751.3,0,0,293600407
600192,1999/12/31,110724751.3,0,0,0,11110738.85,324437065.1,0,36197584.8,0,0,0,23627031.34,0,306605459.3,0,0,1399298.24,42740.16,0,796974102.1,0,0,0,0,32130000,0,0,119972444.7,509495.32,0,362661069.5,0,0,0,0,0,0,0,0,354753.1,0,0,516097986.3,1313072088,79160000,0,0,0,129518096.3,49085757.85,0,12934414.46,5078737.87,0,0,55600000,18654689.36,3.00E+05,0,0,44550000,0,395153863,30561911.12,0,0,0,0,0,0,0,20978474.59,0,4173357.59,56355036.66,451508899.7,2.95E+08,440717827.9,0,0,0,32865167.53,0,92874945.79,861457941.3,105247.51,861563188.8,1313072088,710234623.3,705386243.7,603530342.1,459179147.3,3725935.57,32192146.96,86543380.7,21850165.32,0,39566.33,0,3759414.09,0,0,147138106,3525785.5,1333757.91,0,149330133.5,35407814.8,113922318.7,113922318.7,0,0,0,0,0,0,0,652225757.3,150516378.7,5073874.85,807816010.9,442704844,70435940.47,158123750.7,36152372.41,707416907.6,100399103.3,0,3759414.09,0,0,0,3759414.09,171497090.6,64260000,0,0,203627090.6,-199867676.5,0,0,0,0,0,0,202969840.6,21850165.32,0,0,224820005.9,-224820005.9,0,-324288579.1,435013330.3,110724751.3,113922318.7,0,1525799.02,29082652.08,156972.94,0,0,0,0,0,0,0,0,-3759414.09,0,-2330941.62,-30203298.04,-53767098,39188937,0,0,0,100399103.3,0,0,0,110724751.3,435013330.3,0,0,-324288579.1
600192,1998/12/31,435013330.3,0,0,0,1760000,278606044.5,0,32805057.58,0,0,0,19684311.8,0,278729943.7,0,0,1681152.87,0,0,1064820654,0,0,0,0,0,0,0,53735979.58,12419370.97,0,273024199.5,0,0,0,0,0,0,0,0,0,0,0,339767329.7,1404587984,236971751.7,0,0,2500000,79037991.33,56101767.41,0,7360273.05,25127242.36,0,0,0,22798536.58,0,0,0,50400000,0,480631755.7,69870000,0,0,0,0,0,0,0,23309416.21,0,0,99444060.86,580075816.5,2.95E+08,440717827.9,0,0,0,12777185.52,0,76017153.91,824512167.4,0,824512167.4,1404587984,621409009.2,621107905.2,518564647.2,352777679,3002301.82,30346548.66,95821576.76,36616540.97,0,0,0,0,0,0,102844362,12148.16,3194747.06,0,99661763.07,31857157.91,85181236.75,85181236.75,0,0,0,0,0,0,0,473837920.6,69364087.51,0,543202008.1,365690082.8,55120965.37,128326316,0,549137364.2,-5935356.07,0,0,0,0,0,0,23930441.29,0,0,0,23930441.29,-23930441.29,461550000,0,95060000,0,16501451.37,573111451.4,65120000,37590869.59,0,17850000,120560869.6,452550581.8,0,422684784.4,12328545.9,435013330.3,85181236.75,0,129796.12,15591232.14,0,0,0,0,0,0,0,0,0,0,0,0,-22239472.55,-75928154.27,-23766695.46,0,0,0,-5935356.07,0,0,0,435013330.3,12328545.9,0,0,422684784.4
600192,1997/12/31,12328545.9,0,0,0,0,235340671.4,0,11356293.03,0,0,0,16686414.71,0,256490471.1,0,0,4609711.53,0,0,536106085.7,0,0,0,0,0,0,0,71818604.58,0,0,178208715.3,0,0,0,0,0,0,0,0,0,0,0,0,786133405.6,243097452.9,0,0,0,79035261.31,49398274.18,0,0,21225593.4,0,0,0,1501370.65,0,0,0,0,0,399704356.5,128790000,0,0,0,0,0,0,0,0,0,8874623.14,137664623.1,537368979.6,2.10E+08,35151323.25,0,0,0,0,0,3613102.68,248764425.9,0,0,786133405.6,581529373.6,578145992.9,504849650.2,332500835.3,3768704.18,28133666.13,103518665.1,36927779.51,0,0,0,0,0,0,76679723.37,23566,4143359.22,0,72559930.15,23190064.85,49369865.3,49369865.3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600192,1996/12/31,6273651,0,0,0,0,120748619,0,5127092,0,0,0,6068662,0,264787181,0,0,3319200,0,0,406324406,0,0,0,0,0,0,0,72176872,0,0,171634240,0,0,0,0,0,0,0,0,0,0,0,243811111,650135517,190643596,0,0,0,112547567,22585134,0,3132378,13070308,0,0,0,1985775,0,0,0,0,0,344089287,103400000,0,0,0,0,0,0,0,0,0,3251669,106651669,450740956,198639849,0,0,0,0,0,0,0,199394561,0,199394561,650135517,527203656,525807106,452289533,311496533,3504789,0,99530573,37757638,0,0,0,0,0,0,56900302,146628,4164101,0,52882829,17645875,35236954,35236954,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600192,1995/12/31,7228855,0,0,0,0,87125510,0,8053490,0,0,0,11748956,0,219006487,0,0,4532772,0,0,337696069,0,0,0,0,0,0,0,52068884,0,0,165288958,0,0,0,0,0,0,0,0,0,0,0,217357842,555053911,162190402,0,0,0,84998674,21714329,0,2010782,7693572,0,0,0,1754325,0,0,0,0,0,280362085,107050000,0,0,0,0,0,0,0,0,0,3484220,110534220,390896305,163402894,0,0,0,0,0,0,0,164157606,0,164157606,555053911,490508124,488504206,429358247,302716264,3354266,0,90056673,33231044,0,0,0,0,0,0,44732725,12060,5361490,0,39383295,12935258,26448037,26448037,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600152,2021/12/31,592965470.8,252090065.9,21240.5,775384597.2,233795836.6,541588760.5,0,52104152.65,32081296.46,0,0,32081296.46,0,584268064.3,0,0,0,0,83367300.47,2372282188,0,0,0,0,155147441.9,116380856.4,440458414.7,440458414.7,0,625312544.7,625312544.7,0,0,0,0,36527544.25,80303679.41,0,0,5821102.28,45883347.14,85148073.73,1660971828,4033254016,390458480.6,0,1265431371,622187024.2,643244346.5,745061.12,0,54911899.65,40376705.52,14782673.85,0,0,14782673.85,0,0,0,10174877.46,40392004.28,1827557385,67999767,0,33329046.32,0,11160771.45,11160771.45,0,608026.14,3874270.81,103655631.7,0,220627513.4,2048184898,525480527,1477197690,0,-19420756.18,7519935.16,144399137.1,0,-149329854,1985846679,-777560.6,1985069118,4033254016,2075438208,2075438208,2142874486,1818696979,11980269.42,50566412.52,136695838.2,23464679.72,101470307.1,0,15851266.46,-15727227.12,-24203365,0,-108084582.6,2302334.58,10837547.1,0,-116619795.1,12385510.27,-129005305.4,-127176282.9,-1829022.53,-0.2829,-0.2829,-14052360,-143057665.4,-141228642.9,-1829022.53,1947007072,19030661.11,62393807.06,2028431540,1705126822,428455140.9,42449304.37,88172633.6,2264203901,-235772360.9,738044783.7,4113156.77,25780283.07,10357099.72,0,778295323.2,316890535.6,916470000,0,0,1233360536,-455065212.4,691750756.2,0,5.76E+08,0,104500000,1372250756,641000233,26090503.91,0,90211507.71,757302244.6,614948511.5,-3986287.62,-79875349.36,309799552.1,229924202.7,-129005305.4,0,30378014.23,75369526.76,5119516.19,16316543.02,0,0,9999633.21,4975373.54,-15851266.46,0,0,15727227.12,9334359.78,-2224256.88,-213690909.4,-81474515.46,-26934220.75,0,0,0,-235772360.9,0,0,0,229924202.7,309799552.1,0,0,-79875349.36
600152,2020/12/31,473015111.9,48683250,0,820913907.9,220117985.2,600795922.7,15431015.51,17877460.17,28638076.11,0,0,28638076.11,0,386897134.4,0,0,0,0,39560396.16,1831016352,0,0,0,0,157378647.6,24653729.94,353401196.7,353401196.7,0,541625112.9,541625112.9,0,0,0,0,0,90801348.34,1437461.99,5176612.72,11976185.46,55217706.92,15145011.34,1340297514,3171313866,510608662.9,0,971210569.5,409887604.3,561322965.1,129566.78,0,56201023.25,12530327.36,31237370.99,0,0,31237370.99,0,0,0,0,1542958.64,1598356406,19023750,0,0,0,25832456.34,25832456.34,0,829885.59,6098527.69,94633151.82,0,146417771.4,1744774177,420920087,898713886.8,16127220,-5368396.18,5149893.45,144399137.1,0,-24611531.09,1423075857,3463832.49,1426539690,3171313866,1744979518,1744979518,1674266388,1430555618,14109177.5,34608080.25,97394552.94,13068224.7,84530734.61,0,-5131279.18,8375704.52,-5351109.82,0,47563033.91,13122574.75,13002230.99,0,47683377.67,-516102.52,48199480.19,49142739.18,-943258.99,0.1206,0.1168,1239519,49438999.19,50382258.18,-943258.99,1813870081,13478614.04,78903517.51,1906252213,1416693752,366333076.9,31334785.39,62284216.12,1876645830,29606382.59,643445161,2444415,157747805,0,18633672,822271053.1,344047855.4,551228848,5852188.38,17800000,918928891.9,-96657838.79,0,0,7.54E+08,0,12336229.24,766336229.2,5.45E+08,10881015.44,0,22305617.69,578186633.1,188149596.1,-575654.13,120522485.8,189277066.3,309799552.1,48199480.19,0,8121554.31,67382785.14,3890510.1,6831384.66,0,0,-83967454.82,3816985.4,5131279.18,0,0,-8375704.52,-2526860.37,-1779714.06,-86915308.14,-86955031.91,81376790.49,0,0,0,29606382.59,0,0,0,309799552.1,189277066.3,0,0,120522485.8
600152,2019/12/31,234064160.7,188296142.6,0,814191399.2,371135688.1,443055711.1,28375050.67,7738032.37,4229945.5,0,0,4229945.5,0,307278346,0,0,0,0,41964231.97,1626137309,0,0,0,0,4298109.33,192150714.7,97863146.59,97863146.59,0,467612566.4,467612566.4,0,0,0,0,0,68567963.86,0,0,8432115.54,52690846.55,14142320.12,1094805044,2720942353,320429809.7,0,815798388,375021420.8,440776967.2,6947893.01,0,56995820.99,18168407.33,58205366.33,1776500,0,56428866.33,0,0,0,0,6911420.78,1283457106,0,0,0,0,29557344.45,29557344.45,0,8741400.04,7878241.75,58020366.1,0,104197352.3,1387654459,420920087,896551884.3,26073480,-6607915.18,4143061.13,124186671.7,0,-53541804.9,1359578504,-26290609.19,1333287895,2720942353,1645001121,1645001121,1675049178,1415222178,10768262.82,38404518.84,130045545.5,12075075.26,68533597.22,0,-11608114.48,23130991.77,-1170315.72,0,-66578235.93,4875437.44,9458739.9,0,-71161538.39,-6770067.22,-64391471.17,-64080936.68,-310534.49,-0.152,-0.152,-6511159,-70902630.17,-70592095.68,-310534.49,1280234385,8670152.62,59128140.33,1348032678,932846494.2,341666974.7,52735997.31,81158986.25,1408408452,-60375774.88,1457435696,5778443.93,24250355.9,0,481603,1487946099,136741245.6,1379176245,0,0,1515917490,-27971391.56,5.00E+05,5.00E+05,5.40E+08,0,30346055.55,570846055.6,4.49E+08,17979820.93,2862000,6799193.55,473779014.5,97067041.07,-759128.63,7960746,181316320.3,189277066.3,-64391471.17,0,32048540.18,66808015.42,4445600.88,7830796.6,0,0,6474430.48,4553195.68,11608114.48,0,0,-23130991.77,-22486999.95,2832743.26,-47448876.92,-260715801.2,182430142.3,0,0,0,-60375774.88,0,0,0,189277066.3,181316320.3,0,0,7960746
600152,2018/12/31,214913196.6,0,0,605381967.2,171296385.8,434085581.3,0,4062741.42,5202406.3,0,0,5202406.3,0,278934641.4,0,0,0,0,297692536.6,1406187489,0,198879081.9,0,0,13693505.82,190353918.2,110022894.3,110022894.3,0,424741934.9,424741934.9,0,0,0,0,0,37695979.01,0,0,10826500.71,30203846.6,48652683.79,1065070345,2471257835,2.29E+08,0,608099132.3,187191580.3,420907552,7784147.43,0,37759677.15,23310687.36,134207535.2,2102079.38,0,132105455.8,0,0,0,0,19307500,1059468679,0,0,0,0,0,0,0,10232889.96,5045498.49,21917749.99,0,37196138.44,1096664818,440931640,867219963.3,47922000,-71100429.93,3762885.52,124186671.7,0,81135847.91,1398214578,-23621561.64,1374593017,2471257835,1602678943,1602678943,1736279223,1375033117,17658792.96,52090117.66,136897429.1,7991071.32,63975738.43,82632957.02,0,69997235.61,-164831.1,0,66043993.43,2207560.71,1814688.98,0,66436865.16,10031395.58,56405469.58,54579586.18,1825883.4,0.1249,0.1228,-74955182.55,-18549712.97,-20375596.37,1825883.4,1462413056,20504551.65,36415760.27,1519333368,1003384365,344144294.4,81284366.45,107746134.7,1536559160,-17225792.59,1163055442,12713783.27,258413786.4,126442992.1,0,1560626003,346048567.8,9.69E+08,175186553.3,1.00E+06,1491235121,69390882.33,50222000,2300000,770500000,0,5.00E+06,825722000,895500000,17792971.19,246367.28,5064531.9,918357503.1,-92635503.09,-431727.78,-40902141.13,222218461.4,181316320.3,56405469.58,0,82632957.02,58643149.75,3213907.48,9656355.07,0,0,-116929671.2,286330.08,0,0,0,-69997235.61,2702877.13,5045498.49,41087419.99,719401.65,-110757320.6,0,0,0,-17225792.59,0,0,0,181316320.3,222218461.4,0,0,-40902141.13
600152,2017/12/31,248191745.4,0,0,651506722.5,230538831.2,420967891.2,0,6124305.27,2784756.63,0,0,2784756.63,0,405125278.1,0,0,0,0,460380574.6,1774113382,0,278042635.7,0,0,13858336.92,98669196.4,48976403.8,48976403.8,0,375041196.1,375041196.1,0,0,0,0,0,71658610.36,0,0,13879334.02,32919313.68,11143081.44,944188108.5,2718301491,3.04E+08,0,752901552.7,257467331.9,495434220.9,33451521.29,0,46801757.98,34491701.76,33949304.48,2248089.88,24190.09,31677024.51,0,0,0,5.00E+07,2023829.79,1257619668,0,0,0,0,0,0,0,0,0,64061278.12,0,64061278.12,1321680946,440660747,806550385.8,0,3854752.62,4278925.47,124186671.7,0,27205757.59,1406737240,-10116695.45,1396620545,2718301491,1597220956,1597220956,1685765928,1309657498,15842734.73,55802653.08,177788304.8,17590407.13,0,109084330,0,89170620.05,3603769.66,0,13167251.3,4453704.09,1045376.73,0,16575578.66,6359458.82,10216119.84,16628209.18,-6412089.34,0.0448,0.0448,3951508.8,14167628.64,20579717.98,-6412089.34,1175111240,17781845.42,73935792.91,1266828878,731205195.3,401696478.9,85130616.29,104203448.2,1322235739,-55406860.77,0,3297048.54,9833769.61,39840060.64,14730000,67700878.79,62335650.36,438600000,0,0,500935650.4,-433234771.6,553614850,0,4.23E+08,0,2.00E+07,996614850,4.66E+08,16090868.2,0,48486000,530576868.2,466037981.8,-1443363.33,-24047013.87,245930541.1,221883527.2,10216119.84,0,109084330,55714596.58,2781070.17,12522087.31,0,0,2109682.69,325048.77,0,0,0,-89170620.05,-14215789.28,0,-116215911.1,-21965996.49,-22976124.3,0,0,0,-55406860.77,0,0,0,221883527.2,245930541.1,0,0,-24047013.87
