stkcd,year,SOE,ROA,SIZE,LEV
300806,2020,0,.074404051995466,21.8873444752517,.6066541562079258
300807,2019,0,.080318743269219,20.6549917651432,.2709467616554869
300807,2020,0,-.0182629754920268,20.45683634953175,.1688717722620371
300808,2019,0,.0663329107551638,21.10210119384729,.2814743344786002
300808,2020,0,.0278509503686517,21.05274271477729,.22345491989786
300809,2019,0,.0986175680155638,21.23853581305724,.170991132282424
300809,2020,0,.0201048670037892,21.3521858086101,.2577029374426417
300810,2019,0,.0843508211100309,20.81351341793201,.0910777865221774
300810,2020,0,.0205178982230842,20.84270246771827,.1057887056890434
300811,2019,0,.1064690733210422,20.64402118832236,.1625315687530902
300811,2020,0,.1176830764269572,20.79613834467745,.1977345050929251
300812,2019,0,.0944387405853818,20.85772789355758,.3466994675354366
300812,2020,0,.0486502724677464,20.97488236281236,.404560790361887
300813,2019,0,.1435422250834299,19.40242661285586,.1416410842107651
300813,2020,0,.0961682068708187,20.10706798610216,.1773150235801113
300815,2019,0,.1604760300561808,21.69997179506069,.5934968259274309
300815,2020,0,.197203359499774,22.2379200540747,.4054229151300175
300816,2019,0,.1971761885306539,20.17523513718236,.4816450264792396
300816,2020,0,.122876013712757,20.85803992408865,.3274606009084507
300817,2019,0,.1226246849526789,20.24925727820197,.2083512875890655
300817,2020,0,.0747059754440139,20.8652243661443,.2242801794503017
300818,2019,0,.1359955721574672,20.23333968001897,.1554848491306455
300818,2020,0,.0294584958523619,21.26317570125473,.4871045382168817
300819,2019,0,.1146361492469277,20.23309392517837,.2413926395647818
300819,2020,0,.0085413271367203,20.68703808487018,.1324808051011173
300820,2019,0,.1672943797739073,20.46142876848868,.3092643116166151
300820,2020,0,.087303875229097,21.05774922458227,.2414962073819263
300821,2020,0,.0660758623099133,22.22699146200049,.0932075821876973
300822,2020,0,.129478329696728,21.13452404963443,.2446367008979509
300823,2020,0,.0928486741209413,20.85673322576399,.1875609525570865
300824,2020,0,.1452605083616237,20.51309110567801,.1847326039615252
300825,2020,0,.0576628562661086,21.46787507010544,.1917867540705044
300826,2020,0,.046772722690733,21.32377049267688,.4381520196325397
300827,2020,0,.0313915568203269,21.53293263582707,.624033745017003
300828,2020,0,.0897913347681831,20.47847104930751,.0634503135058005
300829,2020,0,.0794942200572665,21.28352824684535,.23685056020191
300830,2020,0,.0613416429708123,20.8993277430587,.0695624754616795
300831,2020,1,.0251190127426872,20.51434792325889,.0641930627680232
300832,2020,0,.2070536320600135,22.39204636782403,.0945184269776619
300833,2020,0,.052387041902311,21.33423325205314,.0535270431274301
300835,2020,0,.0715350660189362,20.78633254176228,.214299084032087
300836,2020,0,.0144234235227457,20.51607870997939,.2429391348108295
300837,2020,0,.108990454797146,20.95372609399135,.251280737340386
300838,2020,0,.0681839611842942,20.70220408777848,.2101880259724138
300839,2020,0,.0401091332773467,21.10950590274167,.4328356097505446
300840,2020,0,.0518875895864016,20.8488802242773,.1649357905630826
300841,2020,0,.2258530024644169,21.48765320517026,.0806656864736509
300842,2020,0,.0551278074284114,21.20483314869904,.4843782480127582
300843,2020,0,.0877322278623384,21.01588033863685,.3529290077284057
300845,2020,0,.0775032375896685,20.66345175509494,.1814435448668296
300846,2020,0,.0490898774485607,20.78055165067065,.2844381601184512
300847,2020,1,.0833813565706327,20.94196044775286,.1298037001797485
300848,2020,0,.1119138402070109,20.76093044298316,.2459161215015544
300849,2020,0,.0541904508750567,20.42351092081768,.0591102285629773
300850,2020,0,.1489440318538219,21.92834895174148,.5464779816759747
300851,2020,0,.1037736571687376,20.98968379024258,.1109364600640605
300852,2020,0,.1301843590637829,20.79012654726438,.178554777458394
300853,2020,0,.123680588245671,21.13626292041157,.2364331572131269
300855,2020,0,.1122527253476201,20.82615648439534,.0535270431274301
300856,2020,0,.1162849155640776,21.24152401742277,.121318660373871
300857,2020,0,.0482642976554001,21.41748457770061,.4132357551220354
300858,2020,0,.117799448702372,20.72251136447362,.0667089142479492
300859,2020,1,-.0590509273625815,20.41388686444735,.1696326928046673
300860,2020,0,.0949422859398461,21.99391022106159,.1125199074686034
300861,2020,0,.1448209057195562,22.02851832361143,.0635748804430757
300862,2020,0,.0583598877931809,21.55407162061354,.2123207285715517
300863,2020,0,.0489657108182101,20.90161069807372,.5145408201938563
300864,2020,1,.1151384760644832,21.03803966207591,.19963750929346
300865,2020,0,.0686087126204026,20.84033955692012,.2148697739440354
300866,2020,0,.1442011589451895,22.66670921375351,.2175053038851458
300867,2020,0,.0500373397823713,22.6596628440848,.6067100102242498
300868,2020,0,.0577131159923262,21.47094857011081,.1469429896720577
300869,2020,0,.2367621533639013,21.46416851391547,.2521675842196699
300870,2020,0,.0891679345156948,21.62278703568396,.3902481197148922
300871,2020,0,.1007388937744088,21.28415272098822,.2129153166721567
300872,2020,0,.0510164220786167,21.72547891115516,.1873898152289482
300873,2020,0,.1105939531386011,21.48444042918894,.140660681754248
300875,2020,0,.0771994937590675,21.10068013836258,.0648697143428081
300876,2020,0,.1183037919545043,20.48107151488703,.0535270431274301
300877,2020,0,.1801874793659819,21.30408559819242,.0925506565756765
300878,2020,0,.0976427478974025,21.21109857327235,.1500470034741413
300879,2020,0,.0416228959058904,21.32706408388241,.4974104629543719
300880,2020,0,.0823860473622691,20.71966124583664,.3540550540089401
300881,2020,0,.0538345795781085,20.86543894231298,.3608314223788849
300882,2020,0,.0898589708110578,20.81908706764198,.2616915567992762
300883,2020,0,.0392451185152184,21.29709644679844,.2293690220064459
300884,2020,0,.1111523689979447,21.21645522937204,.2572077959940158
300885,2020,0,.093014362049501,20.42454816097313,.0535270431274301
300886,2020,0,.0619466963996855,20.12144630813387,.0583971610597573
300887,2020,0,.088154514805739,21.47144154570409,.1384477508080618
300888,2020,0,.2367621533639013,23.2883883920576,.1948786809320125
300889,2020,0,.0514175474034808,21.50163830827529,.2925176001501532
300890,2020,0,.0320025850437283,21.16560756086741,.3422303419185323
300891,2020,0,.0762763262996168,21.05362431236538,.1801695852325365
300892,2020,0,.1261310433062032,21.03703352078094,.2171489724336177
300893,2020,0,.1166423586538411,20.60079099378829,.196326588553469
300894,2020,0,.1455078401511272,21.49604904472584,.3789176086211244
300895,2020,1,.0460166449331133,21.03915742345388,.1620111401756469
300896,2020,0,.1085210481320611,22.25639896081963,.0535270431274301
300897,2020,0,.0782944789539799,20.75431242244278,.1782081564331346
300898,2020,0,.0804934754778852,20.70698562800246,.2069975545561177
300899,2020,0,.0684627843991692,20.35187693912772,.102348190756189
300900,2020,0,.0683615877626187,21.2459979470433,.1003038859346231
300901,2020,0,.1152117847225638,20.79878461909168,.1120258377961562
300902,2020,0,.0768535212172601,20.64391584729334,.0927806316669108
300903,2020,0,.0520912817084074,21.53507203881081,.4906616695052026
300905,2020,0,.0958636656080738,21.02716251678088,.0742063445743004
300906,2020,0,.0691475146491782,20.62036241822977,.0944774735704377
300907,2020,0,.058539677133817,20.85498109547483,.3429513292039432
300908,2020,0,.0920272615772127,21.17930217487024,.0723010145039021
300909,2020,0,.0804674118079161,21.07669097958456,.206386278579927
300910,2020,0,.0926970968371684,21.55762280290296,.0982894524024825
300911,2020,0,.1162324408711148,21.06721569793331,.2726037585595075
300912,2020,0,.0564375849212389,21.37776204857241,.3656234540650859
300913,2020,0,.0797790649359793,20.74536171227735,.2361595227523494
300915,2020,0,.0682789804382112,21.12152748534437,.11281713824777
300916,2020,0,.0979843256928985,20.80784480028929,.2343111965233095
300917,2020,1,.1304520051964954,20.81838011698181,.2649703177490962
300918,2020,1,.0371724863467065,21.61113214387238,.3680556788011431
300919,2020,0,.0474316160537827,23.01216886330162,.6110458202632932
300920,2020,0,.1110936825631408,20.98199028104348,.1318645657550791
300921,2020,0,.0966541709052187,20.59613906988052,.0857599651333911
300922,2020,0,.0835934661319133,20.60884142867259,.0628987833640868
300923,2020,0,.0560941111257248,20.91173729206485,.1158485563906724
300925,2020,0,.0860544611145042,21.14128306034913,.2633256257315756
300926,2020,0,.0527744059853604,21.12471954687088,.4178964526037435
300927,2020,1,.0811444178186849,20.45032710770496,.294041615442366
300928,2020,0,.0537648702834955,21.11257442476187,.1566032080406425
300929,2020,1,.0611007827349408,21.04978632436223,.621380608447512
300930,2020,0,.1828779072022953,19.80229096188279,.1165748134424587
300931,2020,0,.0864650594819865,20.41588986689516,.2772843154053756
300932,2020,0,.1243219479002009,21.04171007856538,.368862097885566
300933,2020,0,.0454313330413969,21.52532670312767,.525376511689548
300935,2020,0,.2299374317204954,19.41722393311953,.1385183105313517
300936,2020,0,.1534875743164457,19.91310489576216,.1910977813767881
300937,2020,0,.0728998160711638,20.54817251784568,.374261204110472
300938,2020,0,.1438920276568892,20.01331493272873,.1598134956495265
300939,2020,0,.151217754009996,20.23501376812067,.3300003659745374
300940,2020,0,.0672056794030157,20.87300409240284,.5726170474673085
300941,2020,0,.2367621533639013,20.17688327472847,.224296372304805
300942,2020,0,.1150352498658384,20.29691383364512,.1591443254542033
300943,2020,0,.1020197946798876,20.4609990954644,.3379768028749052
300945,2020,0,.13432658961177,20.2228619237418,.1111474844198089
300946,2020,0,.13441879629477,20.24985175636515,.2391426465907522
300947,2020,0,.100510383409498,21.09269112610709,.3415416567065642
300948,2020,0,.1014509403402675,20.36895478152037,.3343110857825239
300949,2020,0,.1757741397538388,20.32205975939289,.3885585896276643
300950,2020,0,.1348367155848897,20.09096671864999,.3139022637907799
300951,2020,0,.2367621533639013,20.25664093873105,.3774202192282241
300952,2020,0,.1551708106097926,20.57231759298322,.3988559537979591
300953,2020,0,.0806409149921795,21.36997308246207,.6159453124291199
300955,2020,0,.1338036398855183,20.58850974771563,.3949164817689712
300956,2020,0,.0702504308050122,21.25862046024669,.6017545219039889
300957,2020,0,.2367621533639013,21.19443706237385,.249740671321138
300958,2020,1,.0452150625953065,21.44871271338515,.6517267578202598
300959,2020,0,.2329658820906064,19.88349850274812,.2490313273458427
300960,2020,0,.1314882060816729,20.25729728686392,.4173135167728953
300961,2020,0,.0652215498829841,21.21354430103104,.5740092012716744
300962,2020,1,.0997399708309769,20.40865479467049,.1377827281472024
300963,2020,0,.0894877614274638,20.41730671438478,.286780518333528
300965,2020,0,.1932984841418026,20.16935504329023,.2343708522435227
300966,2020,0,.0712308955961318,20.50564020299895,.3289041763579042
300967,2020,0,.057820873426651,20.58908440215311,.2967190173914253
300968,2020,0,.1081063255060592,21.31835958459757,.3553104526972669
300969,2020,0,.1680972004068906,19.90654640392284,.283485337587486
300970,2020,0,.1153590639616793,20.87574840451628,.2693112601583958
300971,2020,0,.134200925214701,20.41029814792381,.3138694752857401
300972,2020,0,.146784225101477,20.30512194611251,.3913510524756492
300973,2020,0,.2367621533639013,20.69762511450265,.331080554679733
300975,2020,0,.1048783249919338,21.30439864249906,.3828693435908903
300976,2020,0,.2253442182980635,20.82066846044455,.2209355362840794
300977,2020,0,.2367621533639013,20.02073051285139,.2403774344073067
300978,2020,0,.1242882636942882,21.30162101629147,.2637136784863388
300980,2020,0,.1959038144468575,19.94038315979722,.334881344008278
300999,2020,0,.0497750435180631,25.91164177813966,.5116934106203462
301192,2019,,.2367621533639013,19.58475360584983,.1149075210750227
301192,2020,,.142453990145748,20.16125452444177,.0683035472657894
301321,2019,,.0689311140774466,21.47387767656345,.627409801519643
301321,2020,,.0655869140053798,21.80396167603123,.5370910719311445
430047,2019,,-.2892330442160475,18.95133017902545,.3163763948105733
430047,2020,,-.0565387276525411,19.69446912480663,.1204587239674746
430090,2019,,.096177457969632,19.94875609004756,.5176746092589692
430090,2020,,.0585646612559933,19.97531418358861,.4725613999186624
430198,2019,,.1704564087604601,19.63450617714096,.1853528911944582
430198,2020,,.1171987179964587,20.18410255951869,.1005943907153961
430418,2019,,.167559387113362,19.92926660301088,.181160529902805
430418,2020,,.1160164210325861,20.21500790606708,.142834789033412
430476,2019,,,,
430476,2020,,,,
430489,2019,,.0926541925914098,19.9123676605218,.463285298282741
430489,2020,,.0330905546481546,20.47507872291104,.4208083746371959
430510,2019,,.1020540113749051,19.45591103921126,.0741411117009829
430510,2020,,.1083108509270915,19.67996915368432,.0630766612250117
430564,2019,,.0624504825981286,19.40624469688652,.690997531835651
430564,2020,,.1314693098136551,19.34679097911224,.5811196241077212
600000,2019,1,.0099721250386637,26.73849912159346,.919917686862085
600000,2020,1,.0083942352272604,26.73849912159346,.918767384743412
600004,2019,1,.0526116902959851,23.94242376154394,.3414451484358214
600004,2020,1,-.006647724394596,23.99276959513441,.2598996960924642
600006,2019,1,.0214585903439634,23.65812797015329,.5910912605917685
600006,2020,1,.0297620995922289,23.72711515027769,.5986789637844144
600007,2019,0,.1087214290676148,23.19157076189962,.3583471070605062
600007,2020,0,.0904878908358157,23.21565469970142,.3369965945961847
600008,2019,1,.0198714269280945,25.10369565056363,.6467555902332636
600008,2020,1,.0222526641753999,25.33410260288058,.6480574990240945
600009,2019,1,.1795633396773386,24.33880088650767,.1270203985267714
600009,2020,1,-.0455856377462792,24.22588140397621,.1097302783046217
600010,2019,1,.0093633153340079,25.71428750920186,.5854058433416169
600010,2020,1,.0053053182201423,25.69462152236713,.5727615396495165
600011,2019,1,.0112166367019151,26.73849912159346,.7164172535005671
600011,2020,1,.0219707014338391,26.73849912159346,.6771485697562145
600012,2019,1,.0977274910637819,23.49084275027067,.2732579227395655
600012,2020,1,.0772276520641875,23.51078892773472,.2663738785766501
600015,2019,1,.0091025887607509,26.73849912159346,.9108388570006049
600015,2020,1,.0079860204199286,26.73849912159346,.916861677220179
600016,2019,,.0097176811001639,26.73849912159346,.9205564753785671
600016,2020,,.0053510436268827,26.73849912159346,.9221252006947105
600017,2019,1,.0403128017682163,23.86946401985232,.4103264343118259
600017,2020,1,.0368547437039742,23.96161680593168,.4479458466509581
600018,2019,1,.0834808212502421,25.68034067854386,.3614391308410625
600018,2020,1,.0678934392125313,25.77263935587179,.3844492316630097
600019,2019,1,.0456804864970115,26.5511314726264,.4369925312388152
600019,2020,1,.0475963223585965,26.59882853628493,.439279575594802
600020,2019,1,.0391455054296128,24.6112611729514,.7500330284540394
600020,2020,1,.0060151601574673,24.58349140414385,.748053956772077
600021,2019,1,.0224137076254737,25.43300067852381,.7291649805362999
600021,2020,1,.019359275069019,25.58266603886278,.7310743479263506
600022,2019,1,.0156646576809353,24.96508110168026,.5658330062459399
600022,2020,1,.0297584946018981,24.94990937776395,.5495615499824646
600023,2019,1,.0523182820134014,25.43252376601098,.3466987544315495
600023,2020,1,.0683536186965207,25.46394920830013,.3335727257067102
600025,2019,1,.0410967461396572,25.84400744761278,.6610964421319374
600025,2020,1,.0344848885903267,25.82697913674891,.6142184427592781
600026,2019,1,.0163431840485771,24.91052167214882,.5570051469707202
600026,2020,1,.04377899022354,24.91231215944518,.4602422254144395
600027,2019,1,.023896716830684,26.16080410823079,.6560965595325593
600027,2020,1,.0288332877927245,26.18119518039669,.6037485639747292
600028,2019,1,.0512942211454693,26.73849912159346,.5003592447257119
600028,2020,1,.0290292160883144,26.73849912159346,.4902102600926863
600029,2019,1,.0104420080483685,26.44895982474614,.7487200224362947
600029,2020,1,-.0479616086349907,26.51051591684388,.7397758459439155
600030,2019,1,.0214858033858927,26.73849912159346,.7910255082288941
600030,2020,1,.019600175675786,26.73849912159346,.8234668641017512
600031,2019,0,.1521452232770067,25.22907191505645,.4971715006780663
600031,2020,0,.1469096146936426,25.56156592821542,.5391235173563806
600033,2019,1,.0880845768326262,23.56657221935635,.3166552977231414
600033,2020,1,.0614203009356236,23.50708083684988,.2444263882549407
600035,2019,1,.0765192844751948,23.31788944069804,.5102893771811609
600035,2020,1,.0305938766950013,23.4841566892122,.5414951118538429
600036,2019,1,.0157803980995626,26.73849912159346,.91672010073828
600036,2020,1,.0146676747855156,26.73849912159346,.9126522104783765
600037,2019,1,.0363700773812482,23.51345796603568,.1752599409481976
600037,2020,1,.0112030807255688,23.47742153046072,.1929796278308462
600038,2019,1,.0255978131837358,23.99402404513852,.6781322066090743
600038,2020,1,.0320000602547739,23.99305834311093,.6514824808405326
600039,2019,1,.0215458590796395,25.30430193433974,.8233365808045042
600039,2020,1,.0325559924363988,25.45263174586221,.7812852642368635
600048,2019,1,.0487822805432432,26.73849912159346,.7778551378529951
600048,2020,1,.0417657952870243,26.73849912159346,.7869240625478
600050,2019,1,.0238256403413332,26.73849912159346,.4266601134737038
600050,2020,1,.0267655899633048,26.73849912159346,.43092199555642
600051,2019,0,.0404425758440812,22.79638084698275,.6472229283687695
600051,2020,0,.1087748091082578,22.67587494043447,.538193382987237
600052,2019,0,.2367621533639013,22.14137495979912,.1268578071839661
600052,2020,0,-.0115198357166022,22.07420282437771,.1245961140258616
600053,2019,0,.2367621533639013,22.08211026385134,.3110331667543911
600053,2020,0,.0320640353072504,21.93596830470319,.1875041952509265
600054,2019,1,.103079765829586,22.32623858175654,.0894991060257125
600054,2020,1,-.0049762553708393,22.31124630859572,.087475974455418
600055,2019,0,.0735904139682445,21.66571730931431,.1490855513860951
600055,2020,0,.0923003206569026,21.77400294809161,.1679322550476774
600056,2019,1,.0566288407315969,24.11886966241646,.6309208088281328
600056,2020,1,.0584232477587471,24.22557580926507,.6318888684696492
600057,2019,1,.026860745917708,24.90885867077096,.6684131064634122
600057,2020,1,.024475599720695,25.19335668546805,.6965663932909962
600058,2019,1,.0105824456267092,23.7522770119601,.6732815049630236
600058,2020,1,.0200201278456507,23.80551839084548,.6847700205483795
600059,2019,1,.056260229649111,22.32886076171556,.1538484937597719
600059,2020,1,.0389292679327583,22.35304734310052,.1575902975693123
600060,2019,1,.0251854513409375,24.09999699077106,.4443452201053176
600060,2020,0,.0518237255523554,24.17186665377299,.44447592056682
600061,2019,1,.0265343476703531,25.90565876110213,.7583435650279436
600061,2020,1,.0279680943309234,26.11116325360443,.7700357263827553
600062,2019,1,.1119535970211357,23.14601909773749,.2305876646288177
600062,2020,1,.0990025995228611,23.24229099621543,.2447955393406519
600063,2019,1,.0463160480527571,22.95480712535265,.4484340567320338
600063,2020,1,.065091100839663,23.09430058112931,.4686994018776078
600064,2019,1,.0706695834923819,24.09335621724177,.5668029303692301
600064,2020,1,.0730222230819111,24.20814878279931,.5674462701127565
600066,2019,0,.0551151425614866,24.32384640177973,.5175845249975368
600066,2020,0,.0091257556291664,24.22917970282686,.5364230106449949
600067,2019,0,.0361340322594505,23.95575839274262,.6445946566274923
600067,2020,0,.0305317500278324,23.92241894958143,.6202028041327408
600068,2019,1,.0374379888280548,26.18056521917375,.7175187726430022
600068,2020,1,.0305519532661442,26.28165524323445,.6941391845094952
600069,2019,0,-.1334564626573438,22.20678237614096,.7128112163198571
600070,2019,0,.1468367570867556,22.28398515666948,.332237479516596
600070,2020,0,-.0893655636813525,22.02844093321277,.3583835610702596
600071,2019,1,-.0003254628313216,21.12781659385623,.6171781405454578
600071,2020,1,.0019810350818585,21.24992232979714,.648588231044385
600072,2019,1,.0134372496971287,22.94202031030358,.5652929326394673
600072,2020,1,.0188184337092641,22.9262575339796,.5302530682830455
600073,2019,1,.0537493699179312,23.34279399034855,.5247787213279753
600073,2020,1,.0705103279468332,23.41657329453169,.5116716181640967
600074,2019,,-.3647243458113711,20.24774267493874,1
600075,2019,1,.0087065932752758,22.81120728047579,.3696924277750733
600075,2020,1,.0721968374055102,23.41612092749776,.488575636756454
600076,2019,1,.0606501530183927,22.60861474330295,.3681867509298029
600076,2020,1,-.026557491238112,22.68900918542301,.4397897024704611
600077,2019,0,.0220320583073362,24.35267659364483,.8534415658531194
600077,2020,0,.0178398113874096,24.4848638878049,.8669893018177268
600078,2019,0,.0218244277891887,22.81211712518708,.7196354146274533
600078,2020,0,-.3647243458113711,22.41858043356969,1
600079,2019,0,.052556221440851,24.27899248646433,.6002318472578722
600079,2020,0,.0687336748707596,24.17727291297986,.5909508967321017
600080,2019,0,.0214399347087643,21.40628774967886,.1334063882567728
600080,2020,0,.022216493375368,21.39548264798139,.1211265776575555
600081,2019,1,.053040213864645,22.56186556015963,.6651216447220102
600081,2020,1,.0471831092059609,22.7122143224032,.705071857644596
600082,2019,1,.0090409975241607,21.79360960552203,.4133671061669945
600082,2020,1,.013953155728618,21.86930568012595,.4456379558168419
600083,2019,0,-.0973464644835128,18.95133017902545,1
600083,2020,0,.1018226527300681,19.99617650727982,.9790374907311827
600084,2019,1,.0056063769892236,21.55136884649016,.0535270431274301
600084,2020,1,-.0250370226055444,21.54805089940352,.064446032197462
600085,2019,1,.0940708379581591,23.76405856992206,.2992856539228756
600085,2020,1,.091792529468974,23.80689507850786,.2880872495201502
600086,2019,0,-.1795120881013894,23.0867711215683,.9669014318714526
600088,2019,1,.0805724173310325,21.21328706092039,.2153295435566452
600088,2020,1,-.0953742641825348,21.1760460342547,.27717888267521
600089,2019,0,.027943171951144,25.3504391957003,.5790868605446566
600089,2020,0,.0343345739708308,25.4191387634014,.5744375207924011
600090,2019,0,.0255194471004866,22.90457122066475,.2732876859121617
600090,2020,0,-.2585519740520386,22.65675315004763,.4104254997450081
600091,2019,0,.0084805939758743,20.89080773145716,.2314279597680073
600091,2020,0,-.0145728616442093,20.86908926397513,.2297562507349246
600093,2019,1,-.0786288209506923,23.47391214086896,.4500289482871637
600093,2020,1,-.3647243458113711,22.83879324875232,1
600094,2019,0,.0315675486641428,24.45980603263713,.6597609639013003
600094,2020,0,.0198809790463876,24.35644646770186,.6267820438178987
600095,2019,0,.0335402943110831,20.83120575947022,.2013153946567423
600095,2020,0,.0151690415881138,24.1785973276737,.6641008797228688
600096,2019,1,.0057840745339374,24.81753176123746,.8912799592479146
600096,2020,1,.0127118930985862,24.69334616366939,.8387566331458177
600097,2019,1,.0905407867610574,21.66881834754528,.2941023072422201
600097,2020,1,.0549979143535177,21.75837388736684,.3199348553842308
600098,2019,1,.0272166407682405,24.47007027472338,.5156439648497334
600098,2020,1,.0303694519482685,24.4937406960353,.5149281528136459
600099,2019,1,.0095143043741517,20.23653331060154,.2119376809783885
600099,2020,1,.0142744720186165,20.18849234460562,.1747973107917052
600100,2019,1,.0130886301343038,24.84955934252305,.6674582913575553
600100,2020,1,.0055405463161913,24.85567298330802,.670244032450268
600101,2019,1,.0371390326997964,21.91489362257713,.2845963756026374
600101,2020,1,.0270503021373928,21.9474489731369,.2851696843980999
600103,2019,1,.0276521697967925,22.43312323429098,.3036845061227566
600103,2020,1,.019564322992541,22.4267170820001,.2882402037712538
600104,2019,1,.0475020867468061,26.73849912159346,.6457931985384117
600104,2020,1,.0387284396831936,26.73849912159346,.6627840591759493
600105,2019,0,.0122677660972645,22.55190498189053,.4908734926203641
600105,2020,0,-.0744936642355168,22.72078325420348,.5864906889860042
600106,2019,0,.0416157163872301,22.58877799443675,.4195943837758027
600106,2020,0,.0462698242304439,22.57794836437603,.4005065300499265
600107,2019,0,.0348326507092132,20.77884338453106,.3954032780744299
600107,2020,0,.1140617905573009,21.00513445519627,.4202717351298032
600108,2019,1,.0069696454261523,22.89638591879735,.441099990936744
600108,2020,1,-.0667155676203102,22.84420362336113,.5185609236926462
600109,2019,0,.0329495702938234,24.63830491275274,.5854838330329291
600109,2020,0,.0346164671050613,24.93732254011087,.6667149442980697
600110,2019,0,-.0097388898639992,22.67624334338884,.6654003727362429
600110,2020,0,.0036279542299129,22.80474002253147,.5743470886109739
600111,2019,1,.0357923055303558,23.86956191492244,.4428614150783612
600111,2020,1,.0463259336591667,23.96308661694937,.4596398512933331
600112,2019,0,-.3647243458113711,21.23767726711135,.7805914772466256
600112,2020,0,-.1480786742942196,20.942530332121,1
600113,2019,1,.0952264079624902,21.36734665117287,.2144825037580118
600113,2020,1,.0261086626549662,21.39089602252155,.218827798840327
600114,2019,,.0866038886525003,22.15138301580948,.3186529623282853
600114,2020,,.0214668468185952,22.49784015179959,.4888626649009536
600115,2019,1,.012243051432126,26.36848656060435,.751191082082167
600115,2020,1,-.0594919407382227,26.36661867077615,.7984759638537152
600116,2019,1,.0430042630751513,22.36068679946968,.4188521429553472
600116,2020,1,.0367764298438781,23.69281528255985,.4623798915697855
600117,2019,1,.0065495351248824,23.76817674635589,.7670797221489296
600117,2020,1,.0111097225554802,23.74306624214264,.7583100914765765
600118,2019,1,.0355695933754838,23.17688643729187,.3686419637149994
600118,2020,1,.0411659195076016,23.17344692279265,.3319643421220806
600119,2019,1,.0246893612674156,21.01239038592851,.710512220369484
600119,2020,1,-.1190236532449695,20.7201122449783,.479834585328894
600120,2019,1,.054314615460236,23.8036529328294,.4449311654289262
600120,2020,1,.0453117049919925,24.01090038905124,.4604864281115183
600121,2019,1,-.0421475872231606,23.32162040760593,.7156988413168087
600121,2020,1,-.0562724988145081,23.39412658202549,.8224135176810565
600122,2019,0,-.2159912344882094,23.22947616348837,.7514120285165703
600122,2020,0,-.2247940341479861,23.04809576578771,.9224721737280733
600123,2019,1,.0346324402989137,23.96429171344022,.57495348386973
600123,2020,1,.0202876530399296,23.99372149023808,.5848642180652291
600125,2019,1,.0632935738000062,23.01495842928995,.3940505109086443
600125,2020,1,.0614331019864035,22.97592930057438,.3431364854212404
600126,2019,1,.0465463109729956,23.99443469085636,.272023001800719
600126,2020,1,.053716899398446,24.03285419777691,.2728925403136327
600127,2019,1,.0116817440253564,21.37390283543446,.5900873641174886
600127,2020,1,.0138136881133961,21.61826952069146,.6696773302065003
600128,2019,1,.0107922464974192,22.07460559706064,.4653652485919408
600128,2020,1,.004954952707614,22.25251420750503,.4781588260010858
600129,2019,1,.0056475674086243,23.37547883114228,.7789094673690841
600129,2020,1,.0108146676936845,23.39644213066694,.7815146609232342
600130,2019,,.0275277227643614,20.7607068166883,.1297224920437657
600130,2020,0,.0380389591641314,20.94749932579085,.2375665223858276
600131,2019,1,.0635265485702005,22.90879653322174,.6922460855930149
600131,2020,1,.0599312209645961,23.12377495405542,.5792245481223115
600132,2019,0,.1871301435719681,21.98012142610749,.5699489764040606
600132,2020,0,.2046858215882832,22.98454684773669,.836500728860339
600133,2019,1,.0155641206530053,24.0058258329993,.776981244313401
600133,2020,1,.0316573438097074,24.02568735409596,.7403565907377744
600135,2019,1,.0323382484040988,21.81110493414633,.250135881812018
600135,2020,1,.0169421051477858,21.88040324000292,.185229585832928
600136,2019,0,-.0038830842613133,23.06521991882343,.5589620782143281
600136,2020,0,-.2395701284429817,22.91972972933185,.7434417484067226
600137,2019,0,.024512999717091,20.3569902727702,.2729140474050096
600137,2020,0,.0285542707128344,20.3611153136614,.2643657673272617
600138,2019,1,.0743954512359822,23.52278266508742,.4557376136945773
600138,2020,1,-.0099307759239677,23.55973395483206,.4973782386231608
600139,2019,0,-.0136153748088671,21.89391436854635,.7311481067440695
600139,2020,0,-.0119304387857303,21.82795716499611,.7739386090793751
600141,2019,1,.0171042425514539,24.06445797323669,.6615547098591691
600141,2020,1,.0262580554927882,24.10629054709579,.6335556203087626
600143,2019,0,.0483502166201331,24.09639479086714,.6329667006401958
600143,2020,0,.1621074712925061,24.20311716156233,.5373157966972532
600145,2019,0,-.0402255671037044,20.82807774440428,.39345926864505
600145,2020,0,-.1247607635442535,20.77813716761826,.4886429625569349
600146,2019,0,-.3094235847918674,21.25299425490959,.3748036794980355
600146,2020,0,-.2614238086970475,21.08467069182123,.5132301222240726
600148,2019,1,.0483148876029993,20.8250198314471,.5023857598718062
600148,2020,1,.074562824660769,21.02941929003744,.5473720655412873
600149,2019,1,.0444889118499506,20.37874504693932,.6005570268822242
600149,2020,1,.0579633295070021,20.32691437684913,.6193051400786437
600150,2019,1,.0138001906724011,24.51540974390688,.5249871599646453
600150,2020,1,.0011565802064938,25.75049291332207,.6536225999749198
600151,2019,1,-.0703810548674616,23.11674079032284,.4710014931879541
600151,2020,1,.0043749595488745,23.08811952181589,.4412965477979925
600152,2019,0,-.0244688153160558,21.72424411069436,.5099903924154925
